Name,Emotion,Intensity
shakir,Joy,0.001,,,
shakir,Satisfaction,0.001,,,
shakir,Hope,0.001,,,
shakir,Resentment,0.344309,,,
shakir,Reproach,0.315854,,,
shakir,Shame,0.330081,,,
shakir,Liking,0.001,,,
shakir,Pride,0.001,,,
