Name,Emotion,Intensity
shakir,Joy,0.197895,,,
shakir,Satisfaction,0.191579,,,
shakir,Hope,0.174737,,,
shakir,Resentment,0.001,,,
shakir,Reproach,0.001,,,
shakir,Shame,0.001,,,
shakir,Liking,0.188421,,,
shakir,Pride,0.168421,,,
