Name,Emotion,Intensity
shakir,Joy,0.197895,,,
shakir,Satisfaction,0.191579,,,
shakir,Hope,0.174737,,,
shakir,Resentment,0.245935,,,
shakir,Reproach,0.22561,,,
shakir,Shame,0.235772,,,
shakir,Liking,0.188421,,,
shakir,Pride,0.168421,,,
