Name,Emotion,Intensity
shakir,Joy,0.593684,,,
shakir,Satisfaction,0.574737,,,
shakir,Hope,0.524211,,,
shakir,Resentment,0.049187,,,
shakir,Reproach,0.045122,,,
shakir,Shame,0.0471545,,,
shakir,Liking,0.565263,,,
shakir,Pride,0.505263,,,
