Name,Emotion,Intensity
shakir,Joy,0.395789,,,
shakir,Satisfaction,0.383158,,,
shakir,Hope,0.349474,,,
shakir,Resentment,0.001,,,
shakir,Reproach,0.001,,,
shakir,Shame,0.001,,,
shakir,Liking,0.376842,,,
shakir,Pride,0.336842,,,
